,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_depth,param_iterations,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.3180020809173585,0.10049393699962117,0.034017419815063475,0.0009839243834871534,1,100,"{'depth': 1, 'iterations': 100}",0.7265943012211669,0.7124405166553365,0.6748299319727891,0.6453369639210347,0.7547683923705722,0.7028019586507073,0.038568916413029286,25,0.7209935352160599,0.728447542934875,0.7249234954097246,0.725820159782424,0.7071719918422842,0.7214713450370734,0.007539186600800531
1,4.236497640609741,0.056497666766366625,0.03465452194213867,0.000448678646337181,1,200,"{'depth': 1, 'iterations': 200}",0.7672998643147897,0.77906186267845,0.7387755102040816,0.7052416609938734,0.8317438692098093,0.764417845484222,0.04219974705305635,24,0.7966995576726777,0.8129569801054243,0.7953077184631078,0.8043515213326534,0.7882392929979606,0.7995110141143648,0.008448055280884529
2,6.324827480316162,0.1681215487062464,0.03549580574035645,0.0004943634942196963,1,300,"{'depth': 1, 'iterations': 300}",0.805291723202171,0.7940176750509857,0.7884353741496599,0.730428863172226,0.8494550408719346,0.793525571273123,0.03811910398528006,21,0.8297039809458999,0.8422037068525761,0.8233594015640938,0.8235594084650688,0.8257987763426241,0.8289250548340525,0.007020962894092448
3,8.338697528839111,0.16887942667992545,0.03471665382385254,0.0007221467170893462,1,400,"{'depth': 1, 'iterations': 400}",0.8120759837177748,0.8035350101971448,0.8108843537414966,0.7508509189925119,0.8569482288828338,0.8068552774755169,0.03374400728975887,18,0.8492684586594079,0.8629484781499744,0.8452907174430466,0.847526772055074,0.8451733514615908,0.8500415555538187,0.006629937248499582
4,10.473658037185668,0.10122053477673612,0.034697103500366214,0.00043963512982950025,1,500,"{'depth': 1, 'iterations': 500}",0.8202170963364993,0.8055744391570361,0.8299319727891157,0.7644656228727025,0.8664850136239782,0.8173286180631121,0.03319525558091574,16,0.8669615515481456,0.8758714504335997,0.8597415844950697,0.8618052014278429,0.8580897348742352,0.8644939045557786,0.006424404901007549
5,2.913286638259888,0.08729481158345502,0.03384733200073242,0.0006617792535588632,2,100,"{'depth': 2, 'iterations': 100}",0.7672998643147897,0.7654656696125085,0.7585034013605442,0.7004765146358066,0.8365122615803815,0.7656420021762785,0.04315234730255526,23,0.7990813201769309,0.8053052202006461,0.8032981978918735,0.7970423253442122,0.7943575798776342,0.7998169286982594,0.0040071089834887086
6,5.509619426727295,0.13391952720136086,0.033431053161621094,0.0005854199333644771,2,200,"{'depth': 2, 'iterations': 200}",0.8127544097693351,0.8042148198504419,0.8034013605442177,0.7528931245745405,0.8583106267029973,0.8063112078346029,0.033480677866757576,19,0.8514800952705002,0.8600578132970583,0.8476708602516151,0.8478667346591875,0.8461930659415363,0.8506537138839795,0.005013622263892879
7,8.102554750442504,0.12332466304624604,0.03342094421386719,0.0008745856270379118,2,300,"{'depth': 2, 'iterations': 300}",0.8242876526458616,0.8089734874235214,0.8340136054421768,0.7760381211708646,0.8726158038147139,0.823177366702938,0.03156144111998912,15,0.882783259612113,0.886583914300289,0.8772526351581095,0.8788033316335203,0.8752549286199864,0.8801356138648038,0.0040619758033633895
8,10.815677833557128,0.25149166649249227,0.03447799682617188,0.0007048518485195227,2,400,"{'depth': 2, 'iterations': 400}",0.8317503392130258,0.8164513936097892,0.8469387755102041,0.7814840027229408,0.8780653950953679,0.830930359085963,0.032022802119902216,12,0.9025178632187819,0.9052882162897467,0.8961237674260456,0.8961414244433112,0.8912304554724677,0.8982603453700706,0.005019792248149234
9,13.442432975769043,0.125157879570846,0.03453893661499023,0.0009823452990919673,2,500,"{'depth': 2, 'iterations': 500}",0.8331071913161465,0.8164513936097892,0.8537414965986394,0.8039482641252553,0.8869209809264306,0.8388193688792165,0.0292597790933366,11,0.9185096971759101,0.9177010712463867,0.911934716082965,0.9117797042325344,0.9066961250849762,0.9133242627645546,0.004342669516776684
10,4.047487497329712,0.07462779197234384,0.03320841789245606,0.000752255350768706,3,100,"{'depth': 3, 'iterations': 100}",0.7978290366350068,0.7851801495581238,0.7673469387755102,0.7297481279782164,0.8521798365122616,0.7864526659412405,0.04005406601525103,22,0.826811840762164,0.8415235504165958,0.8276096565793948,0.826449090600034,0.8261386811692726,0.8297065639054922,0.0059288874533010225
11,7.908145713806152,0.19938198919159586,0.03408956527709961,0.0007704580547215992,3,200,"{'depth': 3, 'iterations': 200}",0.8290366350067843,0.8123725356900068,0.8272108843537415,0.773995915588836,0.8767029972752044,0.8238574537540805,0.03299087244599553,14,0.885505273902688,0.8896446182622003,0.8777626657599455,0.8765935747067822,0.8776342624065262,0.8814280790076285,0.0052026102304172026
12,11.666298055648804,0.1280834666133267,0.03463888168334961,0.00073123669286795,3,300,"{'depth': 3, 'iterations': 300}",0.8419267299864315,0.8191706322229776,0.8530612244897959,0.7950987066031314,0.8862397820163488,0.8390914036996736,0.03083185546273692,10,0.9178291936032664,0.9166808365924163,0.9056443386603196,0.9051504334523203,0.9048266485384092,0.9100262901693463,0.005919122248078334
13,15.544354438781738,0.14186509237086578,0.03551664352416992,0.0006158292104037205,3,400,"{'depth': 3, 'iterations': 400}",0.8493894165535957,0.8191706322229776,0.8666666666666667,0.8155207624234173,0.8937329700272479,0.8488846572361263,0.029393300646348538,8,0.9346716570261994,0.9326645128379527,0.9245154709282557,0.9262281149073602,0.9240312712440517,0.9284222053887639,0.004391121226083277
14,19.129333209991454,0.3085609532752308,0.03536696434020996,0.0009064484418175945,3,500,"{'depth': 3, 'iterations': 500}",0.8595658073270014,0.8300475866757308,0.8782312925170068,0.8291354663036079,0.8985013623978202,0.8590859630032645,0.027046117079785013,5,0.9491323579448792,0.9467777588845434,0.9396463787827269,0.9413564507904131,0.9432358939496941,0.9440297680704515,0.0034807711785764927
15,6.6451643943786625,0.14826443412516074,0.03421926498413086,0.0004086008120857555,4,100,"{'depth': 4, 'iterations': 100}",0.8168249660786974,0.8076138681169273,0.7931972789115647,0.7440435670524166,0.8549046321525886,0.8033188248095756,0.035974152148748016,20,0.8606668935011909,0.8677095732018364,0.8509010540632438,0.8499065102838688,0.8553704962610469,0.8569109054622374,0.0066071385222177545
16,12.920154905319214,0.1660563443735369,0.03408989906311035,0.0006041313135995193,4,200,"{'depth': 4, 'iterations': 200}",0.8487109905020352,0.8157715839564922,0.8380952380952381,0.7733151803948264,0.8753405994550408,0.8302502720348205,0.03429639802003378,13,0.9110241578768289,0.911069545995579,0.902754165249915,0.8975012748597654,0.9026172671651937,0.9049932822294565,0.0052930465573380854
17,19.376441097259523,0.19217960439872003,0.03403286933898926,0.0009636873351883043,4,300,"{'depth': 4, 'iterations': 300}",0.8616010854816825,0.8252889191026512,0.8605442176870748,0.8141592920353983,0.8869209809264306,0.8497007616974973,0.026460427478778196,7,0.9390949302483838,0.9345349430368984,0.9311458687521251,0.9282678905320415,0.931169272603671,0.9328425810346239,0.0037030405535625434
18,25.5317551612854,0.28477978074402605,0.03479580879211426,0.0007311840388216437,4,400,"{'depth': 4, 'iterations': 400}",0.8697421981004071,0.8334466349422162,0.8755102040816326,0.8298162014976175,0.8944141689373297,0.860582154515778,0.02502764216087965,4,0.9588295338550528,0.9534092841353511,0.948996939816389,0.9469658337582866,0.9530931339225017,0.9522589450975161,0.004095106680465027
19,32.14494047164917,0.39186628049346967,0.0350379467010498,0.0010482967223694071,4,500,"{'depth': 4, 'iterations': 500}",0.8799185888738128,0.8375254928619986,0.882312925170068,0.8441116405718175,0.9012261580381471,0.8690152339499456,0.02426277696508866,2,0.9700578428036747,0.9649719435470158,0.9614076844610676,0.9590345062043175,0.9636301835486064,0.9638204321129364,0.0037146710018080803
20,10.58730354309082,0.07910512093720463,0.03435821533203125,0.001303767294691954,5,100,"{'depth': 5, 'iterations': 100}",0.835820895522388,0.8069340584636302,0.8040816326530612,0.7617426820966644,0.8637602179836512,0.8144722524483133,0.03413139991039126,17,0.8860156515821708,0.8835232103383778,0.8808228493709622,0.8701342852286249,0.8813732154996601,0.8803738424039592,0.0054368633269094475
21,20.981654405593872,0.15214618098688182,0.033890914916992185,0.0007374945360469529,5,200,"{'depth': 5, 'iterations': 200}",0.8568521031207599,0.8273283480625425,0.8476190476190476,0.7978216473791695,0.8821525885558583,0.8423558215451578,0.028379111073549224,9,0.9271861177271181,0.9251827920421697,0.9217953077184631,0.9161992180860106,0.9270904146838885,0.92349077005153,0.004135632888162812
22,31.26041798591614,0.31533974538824505,0.03488235473632813,0.0004805688843185269,5,300,"{'depth': 5, 'iterations': 300}",0.8649932157394844,0.8266485384092455,0.8693877551020408,0.8230088495575221,0.8910081743869209,0.8550054406964092,0.026184441398567872,6,0.9571282749234433,0.9510287366094201,0.948826929615777,0.9454360020397756,0.9527532290958531,0.9510346344568538,0.003906525363049155
23,41.90769715309143,0.34485535541413415,0.0345665454864502,0.001284776208516,5,400,"{'depth': 5, 'iterations': 400}",0.8724559023066486,0.8375254928619986,0.8829931972789116,0.8352620830496936,0.8971389645776566,0.8650707290533188,0.02469515750374776,3,0.9714188499489622,0.9673524910729467,0.963107786467188,0.9627740948495666,0.9683888511216859,0.9666084146920697,0.0032808626159804427
24,52.09372282028198,0.3183942255009526,0.03491783142089844,0.0006142359858377207,5,500,"{'depth': 5, 'iterations': 500}",0.8772048846675712,0.8463630183548606,0.8884353741496599,0.8481960517358748,0.9025885558583107,0.8725516866158868,0.022151421783579806,1,0.9794147669275264,0.9790851895936066,0.976538592315539,0.9748427672955975,0.9790958531611149,0.9777954338586768,0.0018041446894909155
